employee_id,name,age,gender,department,job_role,salary,monthly_income,years_at_company,education,marital_status,work_life_balance,job_satisfaction,performance_rating,overtime,distance_from_home,attrition
EMP2358,Employee_1359,47,Male,IT,Manager,188028,15669,10,Bachelor's Degree,Single,3,1,2,Yes,25.6,1
EMP2359,Employee_1360,43,Female,IT,Manager,172716,14393,7,Bachelor's Degree,Single,1,2,3,No,5.9,1
EMP2360,Employee_1361,47,Male,Sales,Sales Representative,125004,10417,18,Associate Degree,Married,3,2,3,Yes,6.2,1
EMP2361,Employee_1362,57,Male,Sales,Manager,216996,18083,17,High School,Married,1,2,3,No,5.4,0
EMP2362,Employee_1363,50,Male,Sales,Sales Executive,125220,10435,7,Bachelor's Degree,Single,3,2,3,No,9.6,0
EMP2363,Employee_1364,23,Female,Sales,Sales Representative,49044,4087,3,Master's Degree,Married,3,3,4,No,26.5,0
EMP2364,Employee_1365,25,Female,IT,Developer,82812,6901,4,Bachelor's Degree,Single,3,3,3,No,25.2,0
EMP2365,Employee_1366,50,Female,IT,Developer,148092,12341,18,Bachelor's Degree,Married,3,3,4,No,20.2,0
EMP2366,Employee_1367,49,Female,IT,Developer,141384,11782,17,PhD,Married,2,3,4,Yes,3.7,0
EMP2367,Employee_1368,27,Female,Human Resources,Manager,155568,12964,9,Master's Degree,Married,3,4,3,No,15.8,0
EMP2368,Employee_1369,51,Female,Finance,Manager,230364,19197,24,Master's Degree,Single,1,4,3,No,29.5,1
EMP2369,Employee_1370,58,Female,IT,Systems Analyst,121020,10085,3,Bachelor's Degree,Single,3,3,4,No,13.7,0
EMP2370,Employee_1371,47,Female,Research & Development,Research Scientist,184728,15394,24,Bachelor's Degree,Married,2,1,3,Yes,9.4,1
EMP2371,Employee_1372,44,Male,Sales,Sales Representative,140472,11706,23,Associate Degree,Single,3,1,3,Yes,16.3,1
EMP2372,Employee_1373,51,Female,Finance,Manager,211788,17649,18,Associate Degree,Married,2,3,3,No,5.4,0
EMP2373,Employee_1374,38,Female,Sales,Manager,193656,16138,19,Bachelor's Degree,Single,2,1,4,No,15.9,1
EMP2374,Employee_1375,47,Male,Sales,Sales Representative,111552,9296,11,Bachelor's Degree,Married,4,2,4,Yes,7.3,1
EMP2375,Employee_1376,46,Male,Sales,Manager,176004,14667,8,Bachelor's Degree,Divorced,4,4,3,Yes,16.0,0
EMP2376,Employee_1377,51,Female,Finance,Accountant,133116,11093,11,Master's Degree,Married,3,4,3,No,18.0,0
EMP2377,Employee_1378,53,Female,Research & Development,Manager,221472,18456,19,Associate Degree,Married,3,3,4,Yes,21.8,1
EMP2378,Employee_1379,36,Female,IT,Manager,164904,13742,7,Associate Degree,Married,4,1,3,Yes,6.7,1
EMP2379,Employee_1380,55,Female,Finance,Financial Analyst,139308,11609,9,Bachelor's Degree,Single,3,3,3,No,27.7,0
EMP2380,Employee_1381,53,Female,Sales,Sales Representative,135696,11308,18,Master's Degree,Married,3,2,3,No,9.6,0
EMP2381,Employee_1382,48,Male,Finance,Accountant,115584,9632,8,Bachelor's Degree,Divorced,3,2,4,Yes,17.8,1
EMP2382,Employee_1383,32,Female,Sales,Manager,173748,14479,12,Bachelor's Degree,Divorced,3,2,4,No,23.9,0
EMP2383,Employee_1384,57,Female,Sales,Manager,205524,17127,12,Associate Degree,Married,3,4,3,No,19.4,0
EMP2384,Employee_1385,24,Male,Sales,Sales Executive,72888,6074,1,Bachelor's Degree,Married,2,3,3,No,20.7,1
EMP2385,Employee_1386,53,Male,Research & Development,Laboratory Technician,94212,7851,3,Bachelor's Degree,Married,2,3,3,No,12.6,0
EMP2386,Employee_1387,48,Male,Sales,Sales Executive,162924,13577,23,Master's Degree,Married,2,1,2,No,21.5,1
EMP2387,Employee_1388,36,Male,Sales,Sales Executive,122724,10227,12,Bachelor's Degree,Single,3,2,4,No,25.2,0
EMP2388,Employee_1389,25,Male,IT,Developer,78012,6501,5,Bachelor's Degree,Married,2,4,3,No,2.8,0
EMP2389,Employee_1390,53,Female,IT,Systems Analyst,174564,14547,19,High School,Married,4,2,3,No,3.0,0
EMP2390,Employee_1391,28,Male,IT,Systems Analyst,93384,7782,2,Bachelor's Degree,Married,3,4,3,No,27.3,0
EMP2391,Employee_1392,49,Female,Research & Development,Research Scientist,154104,12842,16,Bachelor's Degree,Divorced,3,4,4,No,14.2,1
EMP2392,Employee_1393,50,Female,Research & Development,Laboratory Technician,91224,7602,1,Bachelor's Degree,Single,3,3,1,No,12.4,0
EMP2393,Employee_1394,42,Male,Research & Development,Manager,196068,16339,18,High School,Divorced,2,3,3,Yes,19.0,0
EMP2394,Employee_1395,39,Male,Sales,Sales Representative,79332,6611,6,Bachelor's Degree,Married,1,3,4,No,7.7,0
EMP2395,Employee_1396,27,Male,Research & Development,Research Scientist,106656,8888,7,Bachelor's Degree,Married,2,4,3,No,18.0,0
EMP2396,Employee_1397,40,Female,Human Resources,Manager,176568,14714,10,PhD,Single,2,4,3,No,3.1,0
EMP2397,Employee_1398,53,Female,Human Resources,HR Manager,139692,11641,2,Bachelor's Degree,Divorced,2,2,3,Yes,7.8,1
EMP2398,Employee_1399,53,Female,IT,Developer,108408,9034,1,Associate Degree,Married,3,1,3,No,15.9,0
EMP2399,Employee_1400,34,Female,Human Resources,HR Manager,128280,10690,6,PhD,Married,2,3,4,No,26.4,0
EMP2400,Employee_1401,33,Male,Finance,Manager,135972,11331,2,Bachelor's Degree,Divorced,3,3,3,No,20.2,0
EMP2401,Employee_1402,40,Male,Research & Development,Manager,166020,13835,8,Bachelor's Degree,Divorced,3,1,3,No,8.1,0
EMP2402,Employee_1403,53,Male,Sales,Sales Representative,99432,8286,6,Master's Degree,Married,4,2,2,No,7.1,0
EMP2403,Employee_1404,47,Female,Human Resources,HR Manager,169140,14095,14,Bachelor's Degree,Married,2,3,1,No,17.3,0
EMP2404,Employee_1405,50,Female,Finance,Financial Analyst,143388,11949,13,Master's Degree,Married,2,1,4,No,24.1,1
EMP2405,Employee_1406,23,Female,Human Resources,HR Specialist,54648,4554,1,Bachelor's Degree,Divorced,3,1,4,No,6.5,1
EMP2406,Employee_1407,29,Female,Sales,Manager,125616,10468,0,Bachelor's Degree,Married,4,1,3,Yes,25.1,1
EMP2407,Employee_1408,23,Female,Research & Development,Research Scientist,92808,7734,3,Bachelor's Degree,Married,3,4,3,Yes,19.8,1
EMP2408,Employee_1409,52,Male,IT,Developer,170532,14211,24,Bachelor's Degree,Divorced,3,1,4,No,1.7,0
EMP2409,Employee_1410,53,Male,Sales,Sales Executive,156948,13079,19,Bachelor's Degree,Married,2,3,3,No,11.2,0
EMP2410,Employee_1411,29,Male,Human Resources,HR Manager,110208,9184,0,Bachelor's Degree,Married,3,1,4,No,16.3,0
EMP2411,Employee_1412,42,Female,Sales,Sales Representative,120732,10061,16,Associate Degree,Married,2,2,3,Yes,2.1,1
EMP2412,Employee_1413,39,Female,IT,Manager,190848,15904,17,Bachelor's Degree,Single,1,3,3,No,27.2,1
EMP2413,Employee_1414,22,Female,Research & Development,Laboratory Technician,52824,4402,1,Associate Degree,Married,3,2,4,No,21.4,1
EMP2414,Employee_1415,49,Male,Research & Development,Laboratory Technician,142572,11881,21,PhD,Single,3,3,4,No,21.3,0
EMP2415,Employee_1416,51,Female,Sales,Sales Executive,118812,9901,5,Associate Degree,Single,2,3,3,No,2.1,0
EMP2416,Employee_1417,27,Male,Human Resources,Manager,126348,10529,0,Bachelor's Degree,Divorced,4,3,4,No,16.9,0
EMP2417,Employee_1418,57,Female,Sales,Sales Representative,81000,6750,0,Bachelor's Degree,Married,3,3,4,No,28.9,0
EMP2418,Employee_1419,57,Female,IT,Manager,179052,14921,5,Bachelor's Degree,Single,2,2,3,No,28.1,1
EMP2419,Employee_1420,55,Male,Sales,Sales Representative,155832,12986,25,Associate Degree,Single,2,4,2,No,1.8,0
EMP2420,Employee_1421,54,Female,Sales,Sales Representative,79896,6658,0,Bachelor's Degree,Married,1,3,3,Yes,22.8,1
EMP2421,Employee_1422,50,Female,IT,Developer,105888,8824,5,Associate Degree,Married,2,4,3,No,27.8,0
EMP2422,Employee_1423,21,Male,Research & Development,Research Scientist,86940,7245,2,Master's Degree,Married,2,2,3,Yes,3.7,0
EMP2423,Employee_1424,36,Female,IT,Systems Analyst,100392,8366,2,Bachelor's Degree,Married,4,4,4,Yes,18.6,1
EMP2424,Employee_1425,57,Female,Finance,Financial Analyst,114804,9567,2,Bachelor's Degree,Married,3,3,4,No,7.3,0
EMP2425,Employee_1426,30,Female,IT,Developer,90708,7559,5,Associate Degree,Divorced,4,3,3,No,10.3,0
EMP2426,Employee_1427,46,Female,IT,Developer,109728,9144,5,Associate Degree,Married,2,4,3,No,11.5,0
EMP2427,Employee_1428,26,Female,Human Resources,HR Manager,109908,9159,1,Associate Degree,Divorced,2,3,1,Yes,14.5,1
EMP2428,Employee_1429,32,Male,IT,Systems Analyst,124836,10403,12,Bachelor's Degree,Married,1,4,3,Yes,2.7,1
EMP2429,Employee_1430,31,Male,Sales,Sales Representative,83016,6918,11,Bachelor's Degree,Married,1,1,3,No,5.3,1
EMP2430,Employee_1431,27,Female,IT,Manager,135744,11312,1,Bachelor's Degree,Divorced,3,2,3,Yes,15.2,0
EMP2431,Employee_1432,56,Male,Finance,Financial Analyst,119556,9963,2,High School,Single,3,3,3,Yes,21.1,1
EMP2432,Employee_1433,20,Female,Finance,Financial Analyst,70560,5880,2,Bachelor's Degree,Single,2,2,4,No,8.8,1
EMP2433,Employee_1434,29,Male,IT,Manager,163476,13623,11,Bachelor's Degree,Married,3,1,3,Yes,2.3,1
EMP2434,Employee_1435,23,Male,Sales,Sales Representative,52092,4341,4,Bachelor's Degree,Divorced,3,3,3,Yes,29.0,1
EMP2435,Employee_1436,36,Male,Finance,Manager,170292,14191,11,Bachelor's Degree,Married,3,4,3,No,22.9,0
EMP2436,Employee_1437,36,Male,Sales,Sales Representative,116976,9748,17,Associate Degree,Single,3,4,3,No,2.9,0
EMP2437,Employee_1438,31,Female,Sales,Manager,159108,13259,10,Bachelor's Degree,Married,3,3,4,Yes,17.1,0
EMP2438,Employee_1439,55,Female,Research & Development,Research Scientist,150240,12520,13,Associate Degree,Single,4,1,3,Yes,1.7,1
EMP2439,Employee_1440,36,Male,IT,Systems Analyst,107628,8969,7,PhD,Divorced,3,4,3,No,22.8,0
EMP2440,Employee_1441,42,Female,Human Resources,Manager,205620,17135,21,Bachelor's Degree,Married,3,1,3,Yes,13.2,1
EMP2441,Employee_1442,29,Male,IT,Systems Analyst,105804,8817,9,Bachelor's Degree,Divorced,1,3,3,Yes,5.2,1
EMP2442,Employee_1443,40,Female,IT,Systems Analyst,137604,11467,13,PhD,Married,2,1,3,No,26.7,1
EMP2443,Employee_1444,22,Male,Sales,Sales Executive,70908,5909,2,Bachelor's Degree,Divorced,1,4,3,No,11.3,1
EMP2444,Employee_1445,42,Female,Sales,Manager,150300,12525,0,Associate Degree,Single,2,4,3,No,18.5,1
EMP2445,Employee_1446,26,Male,Human Resources,HR Specialist,66468,5539,1,Bachelor's Degree,Married,3,1,3,No,5.1,1
EMP2446,Employee_1447,32,Male,Sales,Sales Representative,63780,5315,1,Bachelor's Degree,Divorced,3,2,3,No,12.9,0
EMP2447,Employee_1448,50,Female,IT,Developer,138168,11514,16,Bachelor's Degree,Married,3,3,4,No,19.7,0
EMP2448,Employee_1449,35,Female,Research & Development,Research Scientist,108384,9032,5,Bachelor's Degree,Married,4,3,3,No,21.7,0
EMP2449,Employee_1450,50,Female,IT,Manager,225048,18754,25,Bachelor's Degree,Married,3,3,3,No,2.2,0
EMP2450,Employee_1451,23,Female,Research & Development,Manager,122616,10218,0,Bachelor's Degree,Married,3,4,2,No,23.6,0
EMP2451,Employee_1452,37,Female,Research & Development,Manager,159876,13323,7,Bachelor's Degree,Single,3,4,3,No,7.8,0
EMP2452,Employee_1453,26,Male,IT,Developer,94836,7903,8,Master's Degree,Divorced,3,1,4,No,18.3,1
EMP2453,Employee_1454,54,Male,Finance,Financial Analyst,146136,12178,11,Associate Degree,Married,3,4,3,No,22.4,0
EMP2454,Employee_1455,44,Male,Research & Development,Laboratory Technician,115608,9634,13,Bachelor's Degree,Single,2,4,4,No,7.4,0
EMP2455,Employee_1456,58,Male,Sales,Sales Representative,101460,8455,4,Bachelor's Degree,Married,2,3,3,No,5.9,0
EMP2456,Employee_1457,21,Female,IT,Developer,71892,5991,2,Master's Degree,Single,2,3,1,Yes,5.3,1
EMP2457,Employee_1458,49,Male,Finance,Accountant,150612,12551,17,Associate Degree,Divorced,1,4,3,No,7.9,0
EMP2458,Employee_1459,54,Male,Research & Development,Manager,228624,19052,24,PhD,Married,3,3,3,No,4.7,0
EMP2459,Employee_1460,50,Male,Sales,Sales Representative,83964,6997,2,Bachelor's Degree,Single,3,4,3,No,7.2,0
EMP2460,Employee_1461,37,Male,Research & Development,Research Scientist,118476,9873,7,Associate Degree,Divorced,4,2,3,No,23.4,0
EMP2461,Employee_1462,51,Male,Sales,Sales Representative,150360,12530,24,Bachelor's Degree,Divorced,2,4,2,No,5.6,1
EMP2462,Employee_1463,20,Male,Finance,Financial Analyst,69720,5810,2,Associate Degree,Single,2,3,3,No,16.6,1
EMP2463,Employee_1464,21,Female,Sales,Sales Executive,72324,6027,2,Bachelor's Degree,Single,3,4,2,No,10.9,0
EMP2464,Employee_1465,52,Male,Sales,Sales Representative,151524,12627,23,Bachelor's Degree,Married,3,2,1,No,14.1,0
EMP2465,Employee_1466,36,Male,IT,Developer,94944,7912,4,PhD,Single,3,3,3,No,9.8,0
EMP2466,Employee_1467,35,Female,Sales,Sales Representative,108528,9044,15,Master's Degree,Married,3,1,3,No,5.9,0
EMP2467,Employee_1468,56,Male,IT,Developer,164664,13722,22,Bachelor's Degree,Married,2,3,3,Yes,24.4,1
EMP2468,Employee_1469,54,Female,Finance,Manager,187356,15613,10,Master's Degree,Married,3,4,3,Yes,8.0,0
EMP2469,Employee_1470,38,Male,Research & Development,Manager,189240,15770,15,Bachelor's Degree,Single,2,3,3,Yes,17.0,1
EMP2470,Employee_1471,33,Female,Research & Development,Laboratory Technician,114504,9542,15,Bachelor's Degree,Single,2,3,1,No,24.6,0
EMP2471,Employee_1472,23,Male,IT,Systems Analyst,85380,7115,2,Master's Degree,Single,4,4,3,Yes,24.1,1
EMP2472,Employee_1473,46,Female,Sales,Sales Representative,120852,10071,15,Bachelor's Degree,Single,3,4,4,No,2.6,0
EMP2473,Employee_1474,21,Male,Sales,Sales Executive,75912,6326,3,Associate Degree,Divorced,3,2,4,No,26.5,0
EMP2474,Employee_1475,33,Female,Research & Development,Manager,184152,15346,15,High School,Married,3,2,4,No,25.8,0
EMP2475,Employee_1476,54,Female,Research & Development,Research Scientist,145080,12090,9,High School,Married,2,3,3,No,9.1,0
EMP2476,Employee_1477,59,Female,Research & Development,Manager,238428,19869,25,Bachelor's Degree,Married,3,3,3,No,16.5,0
EMP2477,Employee_1478,47,Female,Sales,Manager,214536,17878,21,Master's Degree,Married,3,4,3,No,12.4,0
EMP2478,Employee_1479,30,Female,Sales,Sales Representative,84480,7040,9,Master's Degree,Married,1,2,3,No,17.8,1
EMP2479,Employee_1480,39,Female,Sales,Manager,184824,15402,14,Bachelor's Degree,Married,3,3,3,No,28.3,0
EMP2480,Employee_1481,20,Male,Sales,Sales Representative,44652,3721,2,Master's Degree,Single,3,3,3,Yes,1.9,1
EMP2481,Employee_1482,51,Male,Sales,Manager,210996,17583,18,Bachelor's Degree,Married,3,3,3,No,9.9,0
EMP2482,Employee_1483,55,Female,Finance,Financial Analyst,183540,15295,22,Bachelor's Degree,Married,1,2,3,Yes,27.8,1
EMP2483,Employee_1484,55,Female,Sales,Manager,223092,18591,20,Master's Degree,Married,3,1,3,Yes,9.8,1
EMP2484,Employee_1485,28,Male,IT,Systems Analyst,100044,8337,7,Associate Degree,Married,2,3,2,Yes,20.1,1
EMP2485,Employee_1486,52,Male,Sales,Manager,183612,15301,9,Bachelor's Degree,Married,2,4,2,No,22.5,0
EMP2486,Employee_1487,43,Female,Finance,Manager,143868,11989,0,Bachelor's Degree,Married,3,4,2,No,8.9,0
EMP2487,Employee_1488,22,Male,Research & Development,Laboratory Technician,46620,3885,0,Associate Degree,Married,1,2,3,No,9.6,0
EMP2488,Employee_1489,30,Male,Finance,Accountant,105252,8771,10,Bachelor's Degree,Divorced,3,3,3,No,21.6,1
EMP2489,Employee_1490,58,Female,IT,Systems Analyst,151740,12645,11,Bachelor's Degree,Married,1,4,3,No,28.7,1
EMP2490,Employee_1491,40,Female,Research & Development,Research Scientist,118836,9903,5,Associate Degree,Married,2,3,3,No,7.1,0
EMP2491,Employee_1492,59,Female,IT,Manager,170016,14168,3,Bachelor's Degree,Married,4,4,4,No,27.1,0
EMP2492,Employee_1493,23,Male,Sales,Sales Executive,72444,6037,1,Master's Degree,Divorced,2,4,3,No,9.2,0
EMP2493,Employee_1494,32,Male,Sales,Sales Executive,88488,7374,3,PhD,Single,4,1,3,No,16.9,1
EMP2494,Employee_1495,59,Male,Research & Development,Laboratory Technician,149568,12464,19,Bachelor's Degree,Married,2,4,1,No,10.4,0
EMP2495,Employee_1496,38,Female,IT,Systems Analyst,107616,8968,6,Associate Degree,Married,4,4,4,No,27.5,1
EMP2496,Employee_1497,42,Female,IT,Developer,144288,12024,19,Bachelor's Degree,Married,3,4,3,No,24.5,0
EMP2497,Employee_1498,26,Male,IT,Systems Analyst,85680,7140,2,Master's Degree,Divorced,2,3,2,No,10.9,0
EMP2498,Employee_1499,43,Female,IT,Developer,95712,7976,4,Associate Degree,Married,3,2,3,Yes,13.5,1
EMP2499,Employee_1500,32,Female,Finance,Manager,143880,11990,4,Bachelor's Degree,Married,4,4,3,No,20.6,0
